"","ï..Sector","Sub.group.of.question","research.question","sub.research.question","repeat.var.value","independent.var.value","dependent.var.value","numbers","min","max","dependent.var"
"252","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","all","pal_other","1",0.0161176241529932,-0.010119654709843,0.0423549030158294,"hlp_issues_squatting_no_permission"
"255","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","all","sudanese","1",0,0,0,"hlp_issues_squatting_no_permission"
"256","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","all","bangladeshi","1",0,0,0,"hlp_issues_rent_freeze_reduction"
"257","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","all","egyptian","1",0,0,0,"hlp_issues_rent_freeze_reduction"
"258","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","all","ethiopian","1",0,0,0,"hlp_issues_rent_freeze_reduction"
"259","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","all","filipino","1",0,0,0,"hlp_issues_rent_freeze_reduction"
"260","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","all","ghanain","1",0,0,0,"hlp_issues_rent_freeze_reduction"
"261","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","all","iraqi","1",0,0,0,"hlp_issues_rent_freeze_reduction"
"262","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","all","kenyan","1",0,0,0,"hlp_issues_rent_freeze_reduction"
"263","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","all","lebanese","1",0,0,0,"hlp_issues_rent_freeze_reduction"
"264","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","all","nigerian","1",0,0,0,"hlp_issues_rent_freeze_reduction"
"265","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","all","other","1",0,0,0,"hlp_issues_rent_freeze_reduction"
"266","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","all","pal_leb","1",0,0,0,"hlp_issues_rent_freeze_reduction"
"267","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","all","pal_other","1",0,0,0,"hlp_issues_rent_freeze_reduction"
"268","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","all","sierra_leone","1",0,0,0,"hlp_issues_rent_freeze_reduction"
"269","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","all","sri_lankan","1",0,0,0,"hlp_issues_rent_freeze_reduction"
"270","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","all","sudanese","1",0,0,0,"hlp_issues_rent_freeze_reduction"
"272","Education","Acess to school","% of HHs reporting at least one children dropped out of school because of protection related issue","drop_out_reason","all","lebanese","1",0.0257266688922569,-0.0176961451938992,0.0691494829784129,"education_dropped_protection_concerns"
"275","Education","Acess to school","% of HHs reporting at least one children dropped out of school because of protection related issue","drop_out_reason","all","sudanese","1",0,0,0,"education_dropped_protection_concerns"
"277","Education","Cost and access","% of HHs reporting difficulties to meet with education needs by expenditure profile","per_month_food","all","bangladeshi","1",0.0246486970900682,-0.0179301802617503,0.0672275744418866,"education_difficulty_food_expenses"
"279","Education","Cost and access","% of HHs reporting difficulties to meet with education needs by expenditure profile","per_month_food","all","egyptian","1",0.190781915774493,0.045936166359983,0.335627665189003,"education_difficulty_food_expenses"
"281","Education","Cost and access","% of HHs reporting difficulties to meet with education needs by expenditure profile","per_month_food","all","ethiopian","1",0.368367243036418,-0.0891418377323419,0.825876323805177,"education_difficulty_food_expenses"
"282","Education","Cost and access","% of HHs reporting difficulties to meet with education needs by expenditure profile","per_month_food","all","iraqi","1",0,0,0,"education_difficulty_food_expenses"
"284","Education","Cost and access","% of HHs reporting difficulties to meet with education needs by expenditure profile","per_month_food","all","lebanese","1",0.327976021514024,0.304518290559638,0.351433752468409,"education_difficulty_food_expenses"
"285","Education","Cost and access","% of HHs reporting difficulties to meet with education needs by expenditure profile","per_month_food","all","nigerian","1",0,0,0,"education_difficulty_food_expenses"
"287","Education","Cost and access","% of HHs reporting difficulties to meet with education needs by expenditure profile","per_month_food","all","other","1",0.0332033394896873,-0.0244101418782858,0.0908168208576605,"education_difficulty_food_expenses"
"289","Education","Cost and access","% of HHs reporting difficulties to meet with education needs by expenditure profile","per_month_food","all","pal_leb","1",0.303161719925154,0.25153076159864,0.354792678251667,"education_difficulty_food_expenses"
"291","Education","Cost and access","% of HHs reporting difficulties to meet with education needs by expenditure profile","per_month_food","all","pal_other","1",0.266693856796939,0.144679300096401,0.388708413497476,"education_difficulty_food_expenses"
"292","Education","Cost and access","% of HHs reporting difficulties to meet with education needs by expenditure profile","per_month_food","all","sri_lankan","1",0,0,0,"education_difficulty_food_expenses"
"294","Education","Cost and access","% of HHs reporting difficulties to meet with education needs by expenditure profile","per_month_food","all","sudanese","1",0.413137414025222,0.140745454436053,0.68552937361439,"education_difficulty_food_expenses"
"296","Education","Cost and access","% of HHs reporting difficulties to meet with education needs by expenditure profile","per_month_rent","all","bangladeshi","1",0.0936267600050627,-0.0304412176480776,0.217694737658203,"education_difficulty_rent_expenses"
"298","Education","Cost and access","% of HHs reporting difficulties to meet with education needs by expenditure profile","per_month_rent","all","egyptian","1",0.325962782651031,0.152043332006427,0.499882233295635,"education_difficulty_rent_expenses"
"300","Education","Cost and access","% of HHs reporting difficulties to meet with education needs by expenditure profile","per_month_rent","all","ethiopian","1",0.868367243036418,0.647106361527861,1.08962812454497,"education_difficulty_rent_expenses"
"302","Education","Cost and access","% of HHs reporting difficulties to meet with education needs by expenditure profile","per_month_rent","all","iraqi","1",0.151155358370574,-0.0805514425489607,0.382862159290108,"education_difficulty_rent_expenses"
"304","Education","Cost and access","% of HHs reporting difficulties to meet with education needs by expenditure profile","per_month_rent","all","lebanese","1",0.151468744026151,0.13316586341745,0.169771624634852,"education_difficulty_rent_expenses"
"305","Education","Cost and access","% of HHs reporting difficulties to meet with education needs by expenditure profile","per_month_rent","all","nigerian","1",0,0,0,"education_difficulty_rent_expenses"
"306","Education","Cost and access","% of HHs reporting difficulties to meet with education needs by expenditure profile","per_month_rent","all","other","1",0,0,0,"education_difficulty_rent_expenses"
"308","Education","Cost and access","% of HHs reporting difficulties to meet with education needs by expenditure profile","per_month_rent","all","pal_leb","1",0.221793406615584,0.173771343910992,0.269815469320177,"education_difficulty_rent_expenses"
"310","Education","Cost and access","% of HHs reporting difficulties to meet with education needs by expenditure profile","per_month_rent","all","pal_other","1",0.154561042862807,0.0697928538766732,0.239329231848941,"education_difficulty_rent_expenses"
"312","Education","Cost and access","% of HHs reporting difficulties to meet with education needs by expenditure profile","per_month_rent","all","sri_lankan","1",0.736734486072835,0.285227200020256,1.18824177212541,"education_difficulty_rent_expenses"
"314","Education","Cost and access","% of HHs reporting difficulties to meet with education needs by expenditure profile","per_month_rent","all","sudanese","1",0.196696215903209,-0.0340377382674416,0.427430170073859,"education_difficulty_rent_expenses"
"316","Education","Cost and access","% of HHs reporting difficulties to meet with education needs by expenditure profile","per_month_health","all","bangladeshi","1",0.142924154185199,-0.00222924053867418,0.288077548909072,"education_difficulty_health_expenses"
"318","Education","Cost and access","% of HHs reporting difficulties to meet with education needs by expenditure profile","per_month_health","all","egyptian","1",0.365153625496031,0.192779264217966,0.537527986774097,"education_difficulty_health_expenses"
"320","Education","Cost and access","% of HHs reporting difficulties to meet with education needs by expenditure profile","per_month_health","all","ethiopian","1",0.368367243036418,-0.0891418377323419,0.825876323805177,"education_difficulty_health_expenses"
"322","Education","Cost and access","% of HHs reporting difficulties to meet with education needs by expenditure profile","per_month_health","all","iraqi","1",0.151155358370574,-0.0805514425489607,0.382862159290108,"education_difficulty_health_expenses"
"324","Education","Cost and access","% of HHs reporting difficulties to meet with education needs by expenditure profile","per_month_health","all","lebanese","1",0.245558824890775,0.223751937489085,0.267365712292465,"education_difficulty_health_expenses"
"325","Education","Cost and access","% of HHs reporting difficulties to meet with education needs by expenditure profile","per_month_health","all","nigerian","1",0,0,0,"education_difficulty_health_expenses"
"327","Education","Cost and access","% of HHs reporting difficulties to meet with education needs by expenditure profile","per_month_health","all","other","1",0.0664066789793747,-0.0190509525366929,0.151864310495442,"education_difficulty_health_expenses"
"329","Education","Cost and access","% of HHs reporting difficulties to meet with education needs by expenditure profile","per_month_health","all","pal_leb","1",0.210830356130758,0.164275983406354,0.257384728855163,"education_difficulty_health_expenses"
"331","Education","Cost and access","% of HHs reporting difficulties to meet with education needs by expenditure profile","per_month_health","all","pal_other","1",0.354647962568335,0.225464174418402,0.483831750718268,"education_difficulty_health_expenses"
"333","Education","Cost and access","% of HHs reporting difficulties to meet with education needs by expenditure profile","per_month_health","all","sri_lankan","1",0.736734486072835,0.285227200020256,1.18824177212541,"education_difficulty_health_expenses"
"335","Education","Cost and access","% of HHs reporting difficulties to meet with education needs by expenditure profile","per_month_health","all","sudanese","1",0.295421126997229,0.058784977067624,0.532057276926834,"education_difficulty_health_expenses"
"337","Education","Cost and access","% of HHs reporting difficulties to meet with education needs by expenditure profile","per_month_water","all","bangladeshi","1",0.211902217100194,0.0220977578752624,0.401706676325125,"education_difficulty_water_expenses"
"339","Education","Cost and access","% of HHs reporting difficulties to meet with education needs by expenditure profile","per_month_water","all","egyptian","1",0.421758331075763,0.241826643945792,0.601690018205734,"education_difficulty_water_expenses"
"341","Education","Cost and access","% of HHs reporting difficulties to meet with education needs by expenditure profile","per_month_water","all","ethiopian","1",0.131632756963582,-0.0896281245449739,0.352893638472139,"education_difficulty_water_expenses"
"343","Education","Cost and access","% of HHs reporting difficulties to meet with education needs by expenditure profile","per_month_water","all","iraqi","1",0.151155358370574,-0.0805514425489607,0.382862159290108,"education_difficulty_water_expenses"
"345","Education","Cost and access","% of HHs reporting difficulties to meet with education needs by expenditure profile","per_month_water","all","lebanese","1",0.259256671109995,0.237194967214258,0.281318375005731,"education_difficulty_water_expenses"
"346","Education","Cost and access","% of HHs reporting difficulties to meet with education needs by expenditure profile","per_month_water","all","nigerian","1",0,0,0,"education_difficulty_water_expenses"
"348","Education","Cost and access","% of HHs reporting difficulties to meet with education needs by expenditure profile","per_month_water","all","other","1",0.363969463287527,0.020885068630633,0.70705385794442,"education_difficulty_water_expenses"
"350","Education","Cost and access","% of HHs reporting difficulties to meet with education needs by expenditure profile","per_month_water","all","pal_leb","1",0.28508968102809,0.232734902622583,0.337444459433596,"education_difficulty_water_expenses"
"352","Education","Cost and access","% of HHs reporting difficulties to meet with education needs by expenditure profile","per_month_water","all","pal_other","1",0.385897461968668,0.256697336852238,0.515097587085097,"education_difficulty_water_expenses"
"354","Education","Cost and access","% of HHs reporting difficulties to meet with education needs by expenditure profile","per_month_water","all","sri_lankan","1",0.736734486072835,0.285227200020256,1.18824177212541,"education_difficulty_water_expenses"
"356","Education","Cost and access","% of HHs reporting difficulties to meet with education needs by expenditure profile","per_month_water","all","sudanese","1",0.472372360681634,0.201723671554863,0.743021049808405,"education_difficulty_water_expenses"
"358","Health","Acess to health","% of HHS reporting cost-related difficulties preventing to access health","health_barriers","all","bangladeshi","1",0.7922214150256,0.58839324960142,0.996049580449779,"health_barrier_cost_related"
"360","Health","Acess to health","% of HHS reporting cost-related difficulties preventing to access health","health_barriers","all","egyptian","1",0.729226933275643,0.556166306301292,0.902287560249995,"health_barrier_cost_related"
"362","Health","Acess to health","% of HHS reporting cost-related difficulties preventing to access health","health_barriers","all","ethiopian","1",0.497106317756082,0.187782974187954,0.806429661324211,"health_barrier_cost_related"
"363","Health","Acess to health","% of HHS reporting cost-related difficulties preventing to access health","health_barriers","all","iraqi","1",1,1,1,"health_barrier_cost_related"
"365","Health","Acess to health","% of HHS reporting cost-related difficulties preventing to access health","health_barriers","all","lebanese","1",0.775347927358067,0.754325566787799,0.796370287928336,"health_barrier_cost_related"
"366","Health","Acess to health","% of HHS reporting cost-related difficulties preventing to access health","health_barriers","all","nigerian","1",1,1,1,"health_barrier_cost_related"
"368","Health","Acess to health","% of HHS reporting cost-related difficulties preventing to access health","health_barriers","all","other","1",0.52220193530346,0.0842154931232476,0.960188377483672,"health_barrier_cost_related"
"370","Health","Acess to health","% of HHS reporting cost-related difficulties preventing to access health","health_barriers","all","pal_leb","1",0.805288315567044,0.755890239029864,0.854686392104224,"health_barrier_cost_related"
"372","Health","Acess to health","% of HHS reporting cost-related difficulties preventing to access health","health_barriers","all","pal_other","1",0.738455225693817,0.616516374857945,0.860394076529689,"health_barrier_cost_related"
"373","Health","Acess to health","% of HHS reporting cost-related difficulties preventing to access health","health_barriers","all","sierra_leone","1",0,0,0,"health_barrier_cost_related"
"374","Health","Acess to health","% of HHS reporting cost-related difficulties preventing to access health","health_barriers","all","sri_lankan","1",1,1,1,"health_barrier_cost_related"
"376","Health","Acess to health","% of HHS reporting cost-related difficulties preventing to access health","health_barriers","all","sudanese","1",0.966560309006544,0.92534254620374,1.00777807180935,"health_barrier_cost_related"
"377","Health","Access to health","% of HHS reporting protection-related difficulties preventing to access health","health_barriers","all","bangladeshi","1",0,0,0,"health_barrier_protection_issues"
"378","Health","Access to health","% of HHS reporting protection-related difficulties preventing to access health","health_barriers","all","egyptian","1",0,0,0,"health_barrier_protection_issues"
"380","Health","Access to health","% of HHS reporting protection-related difficulties preventing to access health","health_barriers","all","ethiopian","1",0.0249505445742255,-0.0179484624280154,0.0678495515764664,"health_barrier_protection_issues"
"382","Health","Access to health","% of HHS reporting protection-related difficulties preventing to access health","health_barriers","all","iraqi","1",0.307578888155364,-0.107337028966182,0.722494805276911,"health_barrier_protection_issues"
"384","Health","Access to health","% of HHS reporting protection-related difficulties preventing to access health","health_barriers","all","lebanese","1",0.0133213904016642,0.00813452250141048,0.018508258301918,"health_barrier_protection_issues"
"385","Health","Access to health","% of HHS reporting protection-related difficulties preventing to access health","health_barriers","all","nigerian","1",0,0,0,"health_barrier_protection_issues"
"386","Health","Access to health","% of HHS reporting protection-related difficulties preventing to access health","health_barriers","all","other","1",0,0,0,"health_barrier_protection_issues"
"388","Health","Access to health","% of HHS reporting protection-related difficulties preventing to access health","health_barriers","all","pal_leb","1",0.0262449140342258,0.0115479919473654,0.0409418361210862,"health_barrier_protection_issues"
"389","Health","Access to health","% of HHS reporting protection-related difficulties preventing to access health","health_barriers","all","pal_other","1",0,0,0,"health_barrier_protection_issues"
"390","Health","Access to health","% of HHS reporting protection-related difficulties preventing to access health","health_barriers","all","sierra_leone","1",0,0,0,"health_barrier_protection_issues"
"391","Health","Access to health","% of HHS reporting protection-related difficulties preventing to access health","health_barriers","all","sri_lankan","1",0,0,0,"health_barrier_protection_issues"
"392","Health","Access to health","% of HHS reporting protection-related difficulties preventing to access health","health_barriers","all","sudanese","1",0,0,0,"health_barrier_protection_issues"
"394","Health","Access to health","% of HHS reporting cost-related difficulties preventing to access medicine","medicine_barriers","all","bangladeshi","1",0.534863333456631,0.460429591170242,0.609297075743019,"health_medicine_barrier_cost_related"
"396","Health","Access to health","% of HHS reporting cost-related difficulties preventing to access medicine","medicine_barriers","all","egyptian","1",0.611859532003362,0.514507968756575,0.709211095250148,"health_medicine_barrier_cost_related"
"398","Health","Access to health","% of HHS reporting cost-related difficulties preventing to access medicine","medicine_barriers","all","ethiopian","1",0.185233356900718,0.130146534870659,0.240320178930777,"health_medicine_barrier_cost_related"
"400","Health","Access to health","% of HHS reporting cost-related difficulties preventing to access medicine","medicine_barriers","all","filipino","1",0.21632814133653,-0.0631636231308078,0.495819905803867,"health_medicine_barrier_cost_related"
"402","Health","Access to health","% of HHS reporting cost-related difficulties preventing to access medicine","medicine_barriers","all","ghanain","1",0.0215489105456106,-0.0158345912732721,0.0589324123644932,"health_medicine_barrier_cost_related"
"404","Health","Access to health","% of HHS reporting cost-related difficulties preventing to access medicine","medicine_barriers","all","iraqi","1",0.582021746135869,0.360561176802342,0.803482315469397,"health_medicine_barrier_cost_related"
"405","Health","Access to health","% of HHS reporting cost-related difficulties preventing to access medicine","medicine_barriers","all","kenyan","1",0,0,0,"health_medicine_barrier_cost_related"
"407","Health","Access to health","% of HHS reporting cost-related difficulties preventing to access medicine","medicine_barriers","all","lebanese","1",0.755027434531952,0.741749722068224,0.76830514699568,"health_medicine_barrier_cost_related"
"409","Health","Access to health","% of HHS reporting cost-related difficulties preventing to access medicine","medicine_barriers","all","nigerian","1",0.57600043076733,0.138665242488414,1.01333561904625,"health_medicine_barrier_cost_related"
"411","Health","Access to health","% of HHS reporting cost-related difficulties preventing to access medicine","medicine_barriers","all","other","1",0.498394322999046,0.246862148069764,0.749926497928327,"health_medicine_barrier_cost_related"
"413","Health","Access to health","% of HHS reporting cost-related difficulties preventing to access medicine","medicine_barriers","all","pal_leb","1",0.756718956077102,0.721347716870732,0.792090195283473,"health_medicine_barrier_cost_related"
"415","Health","Access to health","% of HHS reporting cost-related difficulties preventing to access medicine","medicine_barriers","all","pal_other","1",0.712255273380582,0.630768228202402,0.793742318558763,"health_medicine_barrier_cost_related"
"418","Health","Access to health","% of HHS reporting cost-related difficulties preventing to access medicine","medicine_barriers","all","sri_lankan","1",0.50040534787972,0.233349179666304,0.767461516093136,"health_medicine_barrier_cost_related"
"420","Health","Access to health","% of HHS reporting cost-related difficulties preventing to access medicine","medicine_barriers","all","sudanese","1",0.570627649967008,0.453749469887928,0.687505830046088,"health_medicine_barrier_cost_related"
"422","Health","Access to health","% of HHS reporting protection-related difficulties preventing to access vaccine","vaccine_barriers","all","egyptian","1",0,0,0,"health_vaccine_barrier_protection_issues"
"424","Health","Access to health","% of HHS reporting protection-related difficulties preventing to access vaccine","vaccine_barriers","all","ethiopian","1",0.0629479136522043,-0.0448376787181852,0.170733506022594,"health_vaccine_barrier_protection_issues"
"425","Health","Access to health","% of HHS reporting protection-related difficulties preventing to access vaccine","vaccine_barriers","all","iraqi","1",0,0,0,"health_vaccine_barrier_protection_issues"
"427","Health","Access to health","% of HHS reporting protection-related difficulties preventing to access vaccine","vaccine_barriers","all","lebanese","1",0.00414133503050402,-0.000290158946387338,0.00857282900739537,"health_vaccine_barrier_protection_issues"
"429","Health","Access to health","% of HHS reporting protection-related difficulties preventing to access vaccine","vaccine_barriers","all","other","1",0.0590888521019974,-0.0531190446438259,0.171296748847821,"health_vaccine_barrier_protection_issues"
"431","Health","Access to health","% of HHS reporting protection-related difficulties preventing to access vaccine","vaccine_barriers","all","pal_other","1",0,0,0,"health_vaccine_barrier_protection_issues"
"432","Health","Access to health","% of HHS reporting protection-related difficulties preventing to access vaccine","vaccine_barriers","all","sudanese","1",0,0,0,"health_vaccine_barrier_protection_issues"
"434","WASH","Quality of sanitation facility","% of HHs reporting adequate sanitation facility","gender_segregated","all","bangladeshi","1",0.652358899514911,0.515601891987341,0.78911590704248,"wash_adequate_sanitation"
"436","WASH","Quality of sanitation facility","% of HHs reporting adequate sanitation facility","gender_segregated","all","egyptian","1",0.483995875859697,0.277502958168424,0.69048879355097,"wash_adequate_sanitation"
"438","WASH","Quality of sanitation facility","% of HHs reporting adequate sanitation facility","gender_segregated","all","ethiopian","1",0.322545350703668,0.126995220522239,0.518095480885096,"wash_adequate_sanitation"
"439","WASH","Quality of sanitation facility","% of HHs reporting adequate sanitation facility","gender_segregated","all","filipino","1",1,1,1,"wash_adequate_sanitation"
"440","WASH","Quality of sanitation facility","% of HHs reporting adequate sanitation facility","gender_segregated","all","ghanain","1",0,0,0,"wash_adequate_sanitation"
"441","WASH","Quality of sanitation facility","% of HHs reporting adequate sanitation facility","gender_segregated","all","iraqi","1",0,0,0,"wash_adequate_sanitation"
"442","WASH","Quality of sanitation facility","% of HHs reporting adequate sanitation facility","gender_segregated","all","kenyan","1",1,1,1,"wash_adequate_sanitation"
"444","WASH","Quality of sanitation facility","% of HHs reporting adequate sanitation facility","gender_segregated","all","lebanese","1",0.138020912183258,0.0831117263331465,0.19293009803337,"wash_adequate_sanitation"
"445","WASH","Quality of sanitation facility","% of HHs reporting adequate sanitation facility","gender_segregated","all","nigerian","1",0,0,0,"wash_adequate_sanitation"
"446","WASH","Quality of sanitation facility","% of HHs reporting adequate sanitation facility","gender_segregated","all","other","1",1,1,1,"wash_adequate_sanitation"
"448","WASH","Quality of sanitation facility","% of HHs reporting adequate sanitation facility","gender_segregated","all","pal_leb","1",0.146462245180202,-0.00696235084926233,0.299886841209666,"wash_adequate_sanitation"
"449","WASH","Quality of sanitation facility","% of HHs reporting adequate sanitation facility","gender_segregated","all","pal_other","1",0,0,0,"wash_adequate_sanitation"
"450","WASH","Quality of sanitation facility","% of HHs reporting adequate sanitation facility","gender_segregated","all","sierra_leone","1",0,0,0,"wash_adequate_sanitation"
"451","WASH","Quality of sanitation facility","% of HHs reporting adequate sanitation facility","gender_segregated","all","sri_lankan","1",0,0,0,"wash_adequate_sanitation"
"453","WASH","Quality of sanitation facility","% of HHs reporting adequate sanitation facility","gender_segregated","all","sudanese","1",0.290684558995258,0.0148920803032636,0.566477037687253,"wash_adequate_sanitation"
"455","WASH","Access to water","% of HHs reporting severe coping strategies to acces water","water_coping","all","bangladeshi","1",0.0909235562154776,-0.0142790512923737,0.196126163723329,"wash_severe_coping_strategies"
"457","WASH","Access to water","% of HHs reporting severe coping strategies to acces water","water_coping","all","egyptian","1",0.0138653057881623,-0.00952425977607844,0.0372548713524031,"wash_severe_coping_strategies"
"459","WASH","Access to water","% of HHs reporting severe coping strategies to acces water","water_coping","all","ethiopian","1",0.0807745320052716,-0.0186332073027722,0.180182271313315,"wash_severe_coping_strategies"
"461","WASH","Access to water","% of HHs reporting severe coping strategies to acces water","water_coping","all","iraqi","1",0.0758989846483645,-0.0655952337143876,0.217393203011117,"wash_severe_coping_strategies"
"462","WASH","Access to water","% of HHs reporting severe coping strategies to acces water","water_coping","all","kenyan","1",0,0,0,"wash_severe_coping_strategies"
"464","WASH","Access to water","% of HHs reporting severe coping strategies to acces water","water_coping","all","lebanese","1",0.252545395769901,0.222652038679263,0.282438752860539,"wash_severe_coping_strategies"
"466","WASH","Access to water","% of HHs reporting severe coping strategies to acces water","water_coping","all","other","1",0.539409362062352,0.0807784422287234,0.99804028189598,"wash_severe_coping_strategies"
"468","WASH","Access to water","% of HHs reporting severe coping strategies to acces water","water_coping","all","pal_leb","1",0.325510640720285,0.247774029012988,0.403247252427582,"wash_severe_coping_strategies"
"470","WASH","Access to water","% of HHs reporting severe coping strategies to acces water","water_coping","all","pal_other","1",0.042669061437222,-0.0261265387059176,0.111464661580362,"wash_severe_coping_strategies"
"471","WASH","Access to water","% of HHs reporting severe coping strategies to acces water","water_coping","all","sri_lankan","1",0,0,0,"wash_severe_coping_strategies"
"473","WASH","Access to water","% of HHs reporting severe coping strategies to acces water","water_coping","all","sudanese","1",0.2,0.0682266343923034,0.331773365607697,"wash_severe_coping_strategies"
"475","WASH","Access to water","% of HHs reporting access to sufficient water of good quality","sufficient_water_drinking","all","bangladeshi","1",0.824724356814928,0.769956232106673,0.879492481523182,"wash_sufficient_improved_water"
"477","WASH","Access to water","% of HHs reporting access to sufficient water of good quality","sufficient_water_drinking","all","egyptian","1",0.787624480727148,0.705737252233581,0.869511709220716,"wash_sufficient_improved_water"
"479","WASH","Access to water","% of HHs reporting access to sufficient water of good quality","sufficient_water_drinking","all","ethiopian","1",0.938856052330581,0.90375743388056,0.973954670780603,"wash_sufficient_improved_water"
"480","WASH","Access to water","% of HHs reporting access to sufficient water of good quality","sufficient_water_drinking","all","filipino","1",1,1,1,"wash_sufficient_improved_water"
"481","WASH","Access to water","% of HHs reporting access to sufficient water of good quality","sufficient_water_drinking","all","ghanain","1",1,1,1,"wash_sufficient_improved_water"
"483","WASH","Access to water","% of HHs reporting access to sufficient water of good quality","sufficient_water_drinking","all","iraqi","1",0.858282931083262,0.71375310907215,1.00281275309437,"wash_sufficient_improved_water"
"485","WASH","Access to water","% of HHs reporting access to sufficient water of good quality","sufficient_water_drinking","all","kenyan","1",0.945525380877751,0.849211697085338,1.04183906467016,"wash_sufficient_improved_water"
"487","WASH","Access to water","% of HHs reporting access to sufficient water of good quality","sufficient_water_drinking","all","lebanese","1",0.770416654310451,0.757073261661246,0.783760046959657,"wash_sufficient_improved_water"
"488","WASH","Access to water","% of HHs reporting access to sufficient water of good quality","sufficient_water_drinking","all","nigerian","1",1,1,1,"wash_sufficient_improved_water"
"490","WASH","Access to water","% of HHs reporting access to sufficient water of good quality","sufficient_water_drinking","all","other","1",0.690232269122203,0.456475412014764,0.923989126229641,"wash_sufficient_improved_water"
"492","WASH","Access to water","% of HHs reporting access to sufficient water of good quality","sufficient_water_drinking","all","pal_leb","1",0.780611744130739,0.748554199126699,0.812669289134778,"wash_sufficient_improved_water"
"494","WASH","Access to water","% of HHs reporting access to sufficient water of good quality","sufficient_water_drinking","all","pal_other","1",0.819745074302575,0.764368908623087,0.875121239982063,"wash_sufficient_improved_water"
"495","WASH","Access to water","% of HHs reporting access to sufficient water of good quality","sufficient_water_drinking","all","sierra_leone","1",1,1,1,"wash_sufficient_improved_water"
"497","WASH","Access to water","% of HHs reporting access to sufficient water of good quality","sufficient_water_drinking","all","sri_lankan","1",0.93627770756221,0.87028656063953,1.00226885448489,"wash_sufficient_improved_water"
"499","WASH","Access to water","% of HHs reporting access to sufficient water of good quality","sufficient_water_drinking","all","sudanese","1",0.906494495632377,0.871666278912554,0.941322712352201,"wash_sufficient_improved_water"
"501","WASH","Hygiene","% of HHs engaging in the following coping mechanisms for hygiene items","hygiene_coping","all","bangladeshi","1",0.489891570285809,0.415969066820916,0.563814073750702,"hygiene_coping.rely_less_preferred"
"503","WASH","Hygiene","% of HHs engaging in the following coping mechanisms for hygiene items","hygiene_coping","all","egyptian","1",0.606648784938326,0.512081648683295,0.701215921193357,"hygiene_coping.rely_less_preferred"
"505","WASH","Hygiene","% of HHs engaging in the following coping mechanisms for hygiene items","hygiene_coping","all","ethiopian","1",0.264748069877804,0.198576832474257,0.330919307281351,"hygiene_coping.rely_less_preferred"
"507","WASH","Hygiene","% of HHs engaging in the following coping mechanisms for hygiene items","hygiene_coping","all","filipino","1",0.31875280406132,-0.0332954153500231,0.670801023472662,"hygiene_coping.rely_less_preferred"
"509","WASH","Hygiene","% of HHs engaging in the following coping mechanisms for hygiene items","hygiene_coping","all","ghanain","1",0.514706482766563,0.192117529617529,0.837295435915597,"hygiene_coping.rely_less_preferred"
"511","WASH","Hygiene","% of HHs engaging in the following coping mechanisms for hygiene items","hygiene_coping","all","iraqi","1",0.453897922087449,0.233021546080982,0.674774298093916,"hygiene_coping.rely_less_preferred"
"513","WASH","Hygiene","% of HHs engaging in the following coping mechanisms for hygiene items","hygiene_coping","all","kenyan","1",0.586162134875592,0.203111217695393,0.969213052055791,"hygiene_coping.rely_less_preferred"
"515","WASH","Hygiene","% of HHs engaging in the following coping mechanisms for hygiene items","hygiene_coping","all","lebanese","1",0.614076017287633,0.598791865141785,0.629360169433482,"hygiene_coping.rely_less_preferred"
"517","WASH","Hygiene","% of HHs engaging in the following coping mechanisms for hygiene items","hygiene_coping","all","nigerian","1",0.0642726135710845,-0.0518691329814627,0.180414360123632,"hygiene_coping.rely_less_preferred"
"519","WASH","Hygiene","% of HHs engaging in the following coping mechanisms for hygiene items","hygiene_coping","all","other","1",0.380464538244405,0.137249531327954,0.623679545160856,"hygiene_coping.rely_less_preferred"
"521","WASH","Hygiene","% of HHs engaging in the following coping mechanisms for hygiene items","hygiene_coping","all","pal_leb","1",0.649337059299354,0.61078996295385,0.687884155644857,"hygiene_coping.rely_less_preferred"
