"","ï..Sector","Sub.group.of.question","research.question","sub.research.question","repeat.var.value","independent.var.value","dependent.var.value","numbers","min","max","dependent.var"
"511","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","North and Akkar","MIG","1",0,0,0,"hlp_issues_hosted_free"
"513","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","North and Akkar","PRL","1",0.00492610837438424,-0.00320078293461065,0.0130529996833791,"hlp_issues_hosted_free"
"514","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","El Batroun","LEB","1",0,0,0,"hlp_issues_hosted_free"
"516","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","Tripoli","LEB","1",0.00452488687782805,-0.00291788971471252,0.0119676634703686,"hlp_issues_hosted_free"
"517","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","Sour","LEB","1",0,0,0,"hlp_issues_hosted_free"
"518","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","Kesrwane","LEB","1",0,0,0,"hlp_issues_hosted_free"
"519","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","Zgharta","LEB","1",0,0,0,"hlp_issues_hosted_free"
"521","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","Baalbek","LEB","1",0.0142857142857143,-0.00226994049981002,0.0308413690712386,"hlp_issues_hosted_free"
"522","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","Zahle","LEB","1",0,0,0,"hlp_issues_hosted_free"
"523","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","West Bekaa","LEB","1",0,0,0,"hlp_issues_hosted_free"
"525","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","El Koura","LEB","1",0.00636942675159236,-0.00410734794236609,0.0168462014455508,"hlp_issues_hosted_free"
"526","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","Hasbaya","LEB","1",0,0,0,"hlp_issues_hosted_free"
"528","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","El Minieh-Dennie","LEB","1",0.0103626943005181,-0.0016585940593976,0.0223839826604339,"hlp_issues_hosted_free"
"529","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","Chouf","LEB","1",0,0,0,"hlp_issues_hosted_free"
"530","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","Aley","LEB","1",0,0,0,"hlp_issues_hosted_free"
"532","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","Bcharre","LEB","1",0.00961538461538462,-0.00154109964628798,0.0207718688770572,"hlp_issues_hosted_free"
"534","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","Jbeil","LEB","1",0.00609756097560976,-0.0039320343106797,0.0161271562618992,"hlp_issues_hosted_free"
"535","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","Rachaya","LEB","1",0,0,0,"hlp_issues_hosted_free"
"536","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","Baabda","LEB","1",0,0,0,"hlp_issues_hosted_free"
"537","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","Jezzine","LEB","1",0,0,0,"hlp_issues_hosted_free"
"538","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","El Hermel","LEB","1",0,0,0,"hlp_issues_hosted_free"
"540","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","Marjaayoun","LEB","1",0.00970873786407767,-0.00626071482477157,0.0256781905529269,"hlp_issues_hosted_free"
"541","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","South and Nabatieh","MIG","1",0,0,0,"hlp_issues_assistance"
"542","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","South and Nabatieh","PRL","1",0,0,0,"hlp_issues_assistance"
"543","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","Saida","LEB","1",0,0,0,"hlp_issues_assistance"
"544","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","BML","MIG","1",0,0,0,"hlp_issues_assistance"
"545","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","BML","PRL","1",0,0,0,"hlp_issues_assistance"
"546","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","El Meten","LEB","1",0,0,0,"hlp_issues_assistance"
"547","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","Akkar","LEB","1",0,0,0,"hlp_issues_assistance"
"548","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","Baalbek-El Hermel and Bekaa","MIG","1",0,0,0,"hlp_issues_assistance"
"549","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","Baalbek-El Hermel and Bekaa","PRL","1",0,0,0,"hlp_issues_assistance"
"550","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","Beirut","LEB","1",0,0,0,"hlp_issues_assistance"
"551","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","North and Akkar","MIG","1",0,0,0,"hlp_issues_assistance"
"552","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","North and Akkar","PRL","1",0,0,0,"hlp_issues_assistance"
"553","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","El Batroun","LEB","1",0,0,0,"hlp_issues_assistance"
"554","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","Tripoli","LEB","1",0,0,0,"hlp_issues_assistance"
"555","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","Sour","LEB","1",0,0,0,"hlp_issues_assistance"
"556","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","Kesrwane","LEB","1",0,0,0,"hlp_issues_assistance"
"557","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","Zgharta","LEB","1",0,0,0,"hlp_issues_assistance"
"558","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","Baalbek","LEB","1",0,0,0,"hlp_issues_assistance"
"559","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","Zahle","LEB","1",0,0,0,"hlp_issues_assistance"
"560","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","West Bekaa","LEB","1",0,0,0,"hlp_issues_assistance"
"561","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","El Koura","LEB","1",0,0,0,"hlp_issues_assistance"
"562","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","Hasbaya","LEB","1",0,0,0,"hlp_issues_assistance"
"563","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","El Minieh-Dennie","LEB","1",0,0,0,"hlp_issues_assistance"
"564","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","Chouf","LEB","1",0,0,0,"hlp_issues_assistance"
"565","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","Aley","LEB","1",0,0,0,"hlp_issues_assistance"
"566","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","Bcharre","LEB","1",0,0,0,"hlp_issues_assistance"
"567","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","Jbeil","LEB","1",0,0,0,"hlp_issues_assistance"
"568","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","Rachaya","LEB","1",0,0,0,"hlp_issues_assistance"
"569","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","Baabda","LEB","1",0,0,0,"hlp_issues_assistance"
"570","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","Jezzine","LEB","1",0,0,0,"hlp_issues_assistance"
"571","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","El Hermel","LEB","1",0,0,0,"hlp_issues_assistance"
"572","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","Marjaayoun","LEB","1",0,0,0,"hlp_issues_assistance"
"573","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","South and Nabatieh","MIG","1",0,0,0,"hlp_issues_squatting_no_permission"
"575","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","South and Nabatieh","PRL","1",0.0280898876404494,0.00762902472085956,0.0485507505600393,"hlp_issues_squatting_no_permission"
"577","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","Saida","LEB","1",0.0123456790123457,0.000670069856889803,0.0240212881678015,"hlp_issues_squatting_no_permission"
"578","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","BML","MIG","1",0,0,0,"hlp_issues_squatting_no_permission"
"579","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","BML","PRL","1",0,0,0,"hlp_issues_squatting_no_permission"
"580","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","El Meten","LEB","1",0,0,0,"hlp_issues_squatting_no_permission"
"581","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","Akkar","LEB","1",0,0,0,"hlp_issues_squatting_no_permission"
"582","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","Baalbek-El Hermel and Bekaa","MIG","1",0,0,0,"hlp_issues_squatting_no_permission"
"583","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","Baalbek-El Hermel and Bekaa","PRL","1",0,0,0,"hlp_issues_squatting_no_permission"
"584","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","Beirut","LEB","1",0,0,0,"hlp_issues_squatting_no_permission"
"585","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","North and Akkar","MIG","1",0,0,0,"hlp_issues_squatting_no_permission"
"586","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","North and Akkar","PRL","1",0,0,0,"hlp_issues_squatting_no_permission"
"587","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","El Batroun","LEB","1",0,0,0,"hlp_issues_squatting_no_permission"
"589","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","Tripoli","LEB","1",0.0135746606334842,0.000742123877992164,0.0264071973889762,"hlp_issues_squatting_no_permission"
"590","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","Sour","LEB","1",0,0,0,"hlp_issues_squatting_no_permission"
"591","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","Kesrwane","LEB","1",0,0,0,"hlp_issues_squatting_no_permission"
"592","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","Zgharta","LEB","1",0,0,0,"hlp_issues_squatting_no_permission"
"593","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","Baalbek","LEB","1",0,0,0,"hlp_issues_squatting_no_permission"
"594","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","Zahle","LEB","1",0,0,0,"hlp_issues_squatting_no_permission"
"596","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","West Bekaa","LEB","1",0.0062111801242236,-0.00400530203075447,0.0164276622792017,"hlp_issues_squatting_no_permission"
"597","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","El Koura","LEB","1",0,0,0,"hlp_issues_squatting_no_permission"
"598","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","Hasbaya","LEB","1",0,0,0,"hlp_issues_squatting_no_permission"
"599","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","El Minieh-Dennie","LEB","1",0,0,0,"hlp_issues_squatting_no_permission"
"600","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","Chouf","LEB","1",0,0,0,"hlp_issues_squatting_no_permission"
"601","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","Aley","LEB","1",0,0,0,"hlp_issues_squatting_no_permission"
"602","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","Bcharre","LEB","1",0,0,0,"hlp_issues_squatting_no_permission"
"603","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","Jbeil","LEB","1",0,0,0,"hlp_issues_squatting_no_permission"
"604","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","Rachaya","LEB","1",0,0,0,"hlp_issues_squatting_no_permission"
"605","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","Baabda","LEB","1",0,0,0,"hlp_issues_squatting_no_permission"
"606","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","Jezzine","LEB","1",0,0,0,"hlp_issues_squatting_no_permission"
"607","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","El Hermel","LEB","1",0,0,0,"hlp_issues_squatting_no_permission"
"608","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","Marjaayoun","LEB","1",0,0,0,"hlp_issues_squatting_no_permission"
"609","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","South and Nabatieh","MIG","1",0,0,0,"hlp_issues_rent_freeze_reduction"
"610","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","South and Nabatieh","PRL","1",0,0,0,"hlp_issues_rent_freeze_reduction"
"611","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","Saida","LEB","1",0,0,0,"hlp_issues_rent_freeze_reduction"
"612","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","BML","MIG","1",0,0,0,"hlp_issues_rent_freeze_reduction"
"613","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","BML","PRL","1",0,0,0,"hlp_issues_rent_freeze_reduction"
"614","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","El Meten","LEB","1",0,0,0,"hlp_issues_rent_freeze_reduction"
"615","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","Akkar","LEB","1",0,0,0,"hlp_issues_rent_freeze_reduction"
"616","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","Baalbek-El Hermel and Bekaa","MIG","1",0,0,0,"hlp_issues_rent_freeze_reduction"
"617","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","Baalbek-El Hermel and Bekaa","PRL","1",0,0,0,"hlp_issues_rent_freeze_reduction"
"618","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","Beirut","LEB","1",0,0,0,"hlp_issues_rent_freeze_reduction"
"619","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","North and Akkar","MIG","1",0,0,0,"hlp_issues_rent_freeze_reduction"
"620","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","North and Akkar","PRL","1",0,0,0,"hlp_issues_rent_freeze_reduction"
"621","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","El Batroun","LEB","1",0,0,0,"hlp_issues_rent_freeze_reduction"
"622","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","Tripoli","LEB","1",0,0,0,"hlp_issues_rent_freeze_reduction"
"623","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","Sour","LEB","1",0,0,0,"hlp_issues_rent_freeze_reduction"
"624","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","Kesrwane","LEB","1",0,0,0,"hlp_issues_rent_freeze_reduction"
"625","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","Zgharta","LEB","1",0,0,0,"hlp_issues_rent_freeze_reduction"
"626","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","Baalbek","LEB","1",0,0,0,"hlp_issues_rent_freeze_reduction"
"627","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","Zahle","LEB","1",0,0,0,"hlp_issues_rent_freeze_reduction"
"628","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","West Bekaa","LEB","1",0,0,0,"hlp_issues_rent_freeze_reduction"
"629","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","El Koura","LEB","1",0,0,0,"hlp_issues_rent_freeze_reduction"
"630","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","Hasbaya","LEB","1",0,0,0,"hlp_issues_rent_freeze_reduction"
"631","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","El Minieh-Dennie","LEB","1",0,0,0,"hlp_issues_rent_freeze_reduction"
"632","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","Chouf","LEB","1",0,0,0,"hlp_issues_rent_freeze_reduction"
"633","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","Aley","LEB","1",0,0,0,"hlp_issues_rent_freeze_reduction"
"634","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","Bcharre","LEB","1",0,0,0,"hlp_issues_rent_freeze_reduction"
"635","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","Jbeil","LEB","1",0,0,0,"hlp_issues_rent_freeze_reduction"
"636","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","Rachaya","LEB","1",0,0,0,"hlp_issues_rent_freeze_reduction"
"637","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","Baabda","LEB","1",0,0,0,"hlp_issues_rent_freeze_reduction"
"638","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","Jezzine","LEB","1",0,0,0,"hlp_issues_rent_freeze_reduction"
"639","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","El Hermel","LEB","1",0,0,0,"hlp_issues_rent_freeze_reduction"
"640","HLP","HLP issues","% of HHs reporting HLP issues by type of tenure arrangement","tenure_arrangement","Marjaayoun","LEB","1",0,0,0,"hlp_issues_rent_freeze_reduction"
"641","Education","Acess to school","% of HHs reporting at least one children dropped out of school because of protection related issue","drop_out_reason","South and Nabatieh",NA,NA,NA,NA,NA,"education_dropped_protection_concerns"
"642","Education","Acess to school","% of HHs reporting at least one children dropped out of school because of protection related issue","drop_out_reason","Saida",NA,NA,NA,NA,NA,"education_dropped_protection_concerns"
"643","Education","Acess to school","% of HHs reporting at least one children dropped out of school because of protection related issue","drop_out_reason","BML","MIG","1",0,0,0,"education_dropped_protection_concerns"
"644","Education","Acess to school","% of HHs reporting at least one children dropped out of school because of protection related issue","drop_out_reason","BML","PRL","1",0,0,0,"education_dropped_protection_concerns"
"645","Education","Acess to school","% of HHs reporting at least one children dropped out of school because of protection related issue","drop_out_reason","El Meten",NA,NA,NA,NA,NA,"education_dropped_protection_concerns"
"646","Education","Acess to school","% of HHs reporting at least one children dropped out of school because of protection related issue","drop_out_reason","Akkar","LEB","1",0,0,0,"education_dropped_protection_concerns"
"647","Education","Acess to school","% of HHs reporting at least one children dropped out of school because of protection related issue","drop_out_reason","Baalbek-El Hermel and Bekaa","PRL","1",0,0,0,"education_dropped_protection_concerns"
"648","Education","Acess to school","% of HHs reporting at least one children dropped out of school because of protection related issue","drop_out_reason","Beirut",NA,NA,NA,NA,NA,"education_dropped_protection_concerns"
"649","Education","Acess to school","% of HHs reporting at least one children dropped out of school because of protection related issue","drop_out_reason","North and Akkar",NA,NA,NA,NA,NA,"education_dropped_protection_concerns"
"650","Education","Acess to school","% of HHs reporting at least one children dropped out of school because of protection related issue","drop_out_reason","El Batroun",NA,NA,NA,NA,NA,"education_dropped_protection_concerns"
"652","Education","Acess to school","% of HHs reporting at least one children dropped out of school because of protection related issue","drop_out_reason","Tripoli","LEB","1",0.2,-0.128970725390295,0.528970725390294,"education_dropped_protection_concerns"
"653","Education","Acess to school","% of HHs reporting at least one children dropped out of school because of protection related issue","drop_out_reason","Sour",NA,NA,NA,NA,NA,"education_dropped_protection_concerns"
"654","Education","Acess to school","% of HHs reporting at least one children dropped out of school because of protection related issue","drop_out_reason","Kesrwane",NA,NA,NA,NA,NA,"education_dropped_protection_concerns"
"655","Education","Acess to school","% of HHs reporting at least one children dropped out of school because of protection related issue","drop_out_reason","Zgharta","LEB","1",0,0,0,"education_dropped_protection_concerns"
"656","Education","Acess to school","% of HHs reporting at least one children dropped out of school because of protection related issue","drop_out_reason","Baalbek",NA,NA,NA,NA,NA,"education_dropped_protection_concerns"
"657","Education","Acess to school","% of HHs reporting at least one children dropped out of school because of protection related issue","drop_out_reason","Zahle",NA,NA,NA,NA,NA,"education_dropped_protection_concerns"
"658","Education","Acess to school","% of HHs reporting at least one children dropped out of school because of protection related issue","drop_out_reason","West Bekaa",NA,NA,NA,NA,NA,"education_dropped_protection_concerns"
"659","Education","Acess to school","% of HHs reporting at least one children dropped out of school because of protection related issue","drop_out_reason","El Koura",NA,NA,NA,NA,NA,"education_dropped_protection_concerns"
"660","Education","Acess to school","% of HHs reporting at least one children dropped out of school because of protection related issue","drop_out_reason","Hasbaya",NA,NA,NA,NA,NA,"education_dropped_protection_concerns"
"661","Education","Acess to school","% of HHs reporting at least one children dropped out of school because of protection related issue","drop_out_reason","El Minieh-Dennie","LEB","1",0,0,0,"education_dropped_protection_concerns"
"662","Education","Acess to school","% of HHs reporting at least one children dropped out of school because of protection related issue","drop_out_reason","Chouf","LEB","1",0,0,0,"education_dropped_protection_concerns"
"663","Education","Acess to school","% of HHs reporting at least one children dropped out of school because of protection related issue","drop_out_reason","Aley",NA,NA,NA,NA,NA,"education_dropped_protection_concerns"
"664","Education","Acess to school","% of HHs reporting at least one children dropped out of school because of protection related issue","drop_out_reason","Bcharre",NA,NA,NA,NA,NA,"education_dropped_protection_concerns"
"665","Education","Acess to school","% of HHs reporting at least one children dropped out of school because of protection related issue","drop_out_reason","Jbeil",NA,NA,NA,NA,NA,"education_dropped_protection_concerns"
"666","Education","Acess to school","% of HHs reporting at least one children dropped out of school because of protection related issue","drop_out_reason","Rachaya",NA,NA,NA,NA,NA,"education_dropped_protection_concerns"
"667","Education","Acess to school","% of HHs reporting at least one children dropped out of school because of protection related issue","drop_out_reason","Baabda",NA,NA,NA,NA,NA,"education_dropped_protection_concerns"
"668","Education","Acess to school","% of HHs reporting at least one children dropped out of school because of protection related issue","drop_out_reason","Jezzine",NA,NA,NA,NA,NA,"education_dropped_protection_concerns"
"669","Education","Acess to school","% of HHs reporting at least one children dropped out of school because of protection related issue","drop_out_reason","El Hermel","LEB","1",0,0,0,"education_dropped_protection_concerns"
"670","Education","Acess to school","% of HHs reporting at least one children dropped out of school because of protection related issue","drop_out_reason","Marjaayoun",NA,NA,NA,NA,NA,"education_dropped_protection_concerns"
"672","Education","Cost and access","% of HHs reporting difficulties to meet with education needs by expenditure profile","per_month_food","South and Nabatieh","MIG","1",0.210526315789474,0.0544942691558181,0.366558362423129,"education_difficulty_food_expenses"
"674","Education","Cost and access","% of HHs reporting difficulties to meet with education needs by expenditure profile","per_month_food","South and Nabatieh","PRL","1",0.301204819277108,0.217193956694515,0.385215681859702,"education_difficulty_food_expenses"
"676","Education","Cost and access","% of HHs reporting difficulties to meet with education needs by expenditure profile","per_month_food","Saida","LEB","1",0.346534653465346,0.268261672670202,0.424807634260491,"education_difficulty_food_expenses"
"678","Education","Cost and access","% of HHs reporting difficulties to meet with education needs by expenditure profile","per_month_food","BML","MIG","1",0.277777777777778,0.153530951997708,0.402024603557848,"education_difficulty_food_expenses"
"680","Education","Cost and access","% of HHs reporting difficulties to meet with education needs by expenditure profile","per_month_food","BML","PRL","1",0.406976744186047,0.318806140800276,0.495147347571817,"education_difficulty_food_expenses"
"682","Education","Cost and access","% of HHs reporting difficulties to meet with education needs by expenditure profile","per_month_food","El Meten","LEB","1",0.3,0.160029051615253,0.439970948384747,"education_difficulty_food_expenses"
"684","Education","Cost and access","% of HHs reporting difficulties to meet with education needs by expenditure profile","per_month_food","Akkar","LEB","1",0.275862068965517,0.196587356746893,0.355136781184142,"education_difficulty_food_expenses"
"686","Education","Cost and access","% of HHs reporting difficulties to meet with education needs by expenditure profile","per_month_food","Baalbek-El Hermel and Bekaa","MIG","1",0.0625,-0.0392519047440498,0.16425190474405,"education_difficulty_food_expenses"
"688","Education","Cost and access","% of HHs reporting difficulties to meet with education needs by expenditure profile","per_month_food","Baalbek-El Hermel and Bekaa","PRL","1",0.16,0.0728250866451974,0.247174913354803,"education_difficulty_food_expenses"
"690","Education","Cost and access","% of HHs reporting difficulties to meet with education needs by expenditure profile","per_month_food","Beirut","LEB","1",0.282352941176471,0.201566360579563,0.363139521773378,"education_difficulty_food_expenses"
"692","Education","Cost and access","% of HHs reporting difficulties to meet with education needs by expenditure profile","per_month_food","North and Akkar","MIG","1",0.0833333333333333,-0.0494222289250855,0.216088895591752,"education_difficulty_food_expenses"
"694","Education","Cost and access","% of HHs reporting difficulties to meet with education needs by expenditure profile","per_month_food","North and Akkar","PRL","1",0.230088495575221,0.164207995363684,0.295968995786759,"education_difficulty_food_expenses"
"696","Education","Cost and access","% of HHs reporting difficulties to meet with education needs by expenditure profile","per_month_food","El Batroun","LEB","1",0.395348837209302,0.271256406748718,0.519441267669886,"education_difficulty_food_expenses"
"698","Education","Cost and access","% of HHs reporting difficulties to meet with education needs by expenditure profile","per_month_food","Tripoli","LEB","1",0.373913043478261,0.299375089617375,0.448450997339147,"education_difficulty_food_expenses"
"700","Education","Cost and access","% of HHs reporting difficulties to meet with education needs by expenditure profile","per_month_food","Sour","LEB","1",0.278481012658228,0.194997323492043,0.361964701824412,"education_difficulty_food_expenses"
"702","Education","Cost and access","% of HHs reporting difficulties to meet with education needs by expenditure profile","per_month_food","Kesrwane","LEB","1",0.4375,0.318477622843586,0.556522377156414,"education_difficulty_food_expenses"
"704","Education","Cost and access","% of HHs reporting difficulties to meet with education needs by expenditure profile","per_month_food","Zgharta","LEB","1",0.380281690140845,0.28484220047916,0.47572117980253,"education_difficulty_food_expenses"
